Date,Open,High,Low,Close,Adj Close,Volume
2005-11-17,566.929993,571.380005,566.929993,571.169983,571.169983,2298040000
2005-11-18,571.169983,575.210022,570.909973,574.690002,574.690002,2453290000
2005-11-21,574.690002,577.719971,573.960022,577.150024,577.150024,2117350000
2005-11-22,577.150024,580.25,575.559998,579.830017,579.830017,2291420000
2005-11-23,579.830017,584.330017,578.880005,582.01001,582.01001,1985400000
2005-11-25,582.01001,584,582.01001,583.23999,583.23999,724940000
2005-11-28,583.23999,583.400024,578.869995,579.130005,579.130005,2016900000
2005-11-29,579.130005,582.940002,578.840027,578.840027,578.840027,2268340000
2005-11-30,578.840027,580.440002,574.549988,574.559998,574.559998,2374690000
2005-12-01,574.559998,581.400024,574.559998,580.219971,580.219971,2614830000
2005-12-02,580.219971,580.719971,578.25,579.609985,579.609985,2125580000
2005-12-05,579.609985,579.609985,576.859985,578.539978,578.539978,2325840000
2005-12-06,578.539978,583,578.25,578.650024,578.650024,2110740000
2005-12-07,578.650024,579.309998,573.820007,575.849976,575.849976,2093830000
2005-12-08,575.849976,577.789978,571.960022,573.869995,573.869995,2178300000
2005-12-09,573.869995,576.169983,572.679993,574.630005,574.630005,1896290000
2005-12-12,574.630005,576.450012,572.929993,574.969971,574.969971,1876550000
2005-12-13,574.969971,580.47998,574.450012,578.22998,578.22998,2390020000
2005-12-14,578.22998,582.640015,578.190002,581.219971,581.219971,2145520000
2005-12-15,581.219971,582.669983,579.789978,580.849976,580.849976,2180590000
2005-12-16,580.849976,582.650024,579.070007,579.080017,579.080017,2584190000
2005-12-19,579.080017,581.880005,576.73999,577.140015,577.140015,2208810000
2005-12-20,577.140015,578.130005,575.380005,576.190002,576.190002,1996690000
2005-12-21,576.190002,580.179993,575.900024,577.01001,577.01001,2065170000
2005-12-22,577.01001,579.400024,576.719971,579.349976,579.349976,1888500000
2005-12-23,579.349976,579.98999,578.280029,579.409973,579.409973,1285810000
2005-12-27,579.409973,580.950012,574.01001,574.01001,574.01001,1540470000
2005-12-28,574.01001,575.940002,573.969971,574.219971,574.219971,1422360000
2005-12-29,574.219971,575.409973,572.719971,572.809998,572.809998,1382540000
2005-12-30,572.809998,572.809998,569.429993,570,570,1443500000
2006-01-03,570,579.859985,569.440002,579.25,579.25,2554570000
2006-01-04,579.25,581.840027,578.669983,580.690002,580.690002,2515330000
2006-01-05,580.690002,582.650024,579.369995,580.76001,580.76001,2433340000
2006-01-06,580.76001,585.299988,580.630005,585.02002,585.02002,2446560000
2006-01-09,585.02002,586.840027,584.690002,586.690002,586.690002,2301490000
2006-01-10,586.690002,586.690002,583.650024,586.099976,586.099976,2373080000
2006-01-11,586.099976,588.710022,585.460022,588.359985,588.359985,2406130000
2006-01-12,588.359985,588.359985,583.679993,584.25,584.25,2318350000
2006-01-13,584.25,585.52002,582.409973,584.619995,584.619995,2206510000
2006-01-17,584.619995,584.619995,580.200012,581.799988,581.799988,2179970000
2006-01-18,581.799988,581.799988,576.469971,579.330017,579.330017,2233200000
2006-01-19,579.330017,583.619995,579.330017,582.51001,582.51001,2444020000
2006-01-20,582.51001,582.51001,571.299988,571.51001,571.51001,2845810000
2006-01-23,571.51001,574.539978,571.51001,572.539978,572.539978,2256070000
2006-01-24,572.539978,574.880005,572.01001,572.52002,572.52002,2608720000
2006-01-25,572.52002,575.309998,570.200012,572.559998,572.559998,2617060000
2006-01-26,572.559998,577.429993,572.559998,576.070007,576.070007,2856780000
2006-01-27,576.070007,581.75,576.070007,580.799988,580.799988,2623620000
2006-01-30,580.799988,582.809998,580.570007,581.669983,581.669983,2282730000
2006-01-31,581.669983,581.669983,577.820007,578.77002,578.77002,2708310000
2006-02-01,578.77002,581.119995,577.859985,580.609985,580.609985,2589410000
2006-02-02,580.609985,580.609985,573.909973,575.150024,575.150024,2565300000
2006-02-03,575.150024,575.460022,571.119995,572.23999,572.23999,2282210000
2006-02-06,572.23999,573.75,571.51001,572.549988,572.549988,2132360000
2006-02-07,572.549988,573.080017,568.369995,568.76001,568.76001,2366370000
2006-02-08,568.76001,575.359985,568.76001,574.98999,574.98999,2456860000
2006-02-09,574.98999,579.289978,574.469971,574.909973,574.909973,2441920000
2006-02-10,574.909973,577.950012,571.210022,576.650024,576.650024,2290050000
2006-02-13,576.650024,577.030029,572.76001,574.859985,574.859985,1850080000
2006-02-14,574.859985,581.780029,574.409973,580.26001,580.26001,2437940000
2006-02-15,580.26001,582.469971,578.280029,582.419983,582.419983,2317590000
2006-02-16,582.419983,585.809998,581.909973,585.789978,585.789978,2251490000
2006-02-17,585.789978,585.789978,582.809998,585.039978,585.039978,2128260000
2006-02-21,585.039978,586.619995,582.130005,582.909973,582.909973,2104320000
2006-02-22,582.909973,586.820007,582.799988,585.799988,585.799988,2222380000
2006-02-23,585.799988,585.919983,582.140015,583.190002,583.190002,2144210000
2006-02-24,583.190002,585.090027,582.27002,583.75,583.75,1933010000
2006-02-27,583.75,587.830017,583.75,586.150024,586.150024,1975320000
2006-02-28,586.150024,586.150024,580.22998,580.820007,580.820007,2370860000
2006-03-01,580.820007,585.539978,580.820007,585.25,585.25,2308320000
2006-03-02,585.25,585.25,581.390015,584,584,2494590000
2006-03-03,584,588.090027,581.880005,583.919983,583.919983,2152950000
2006-03-06,583.919983,584.780029,579.619995,580.869995,580.869995,2280190000
2006-03-07,580.869995,580.940002,578.400024,580.669983,580.669983,2268050000
2006-03-08,580.669983,583.299988,578.200012,582.25,582.25,2442870000
2006-03-09,582.25,583.710022,579.619995,579.619995,579.619995,2140110000
2006-03-10,579.619995,585.090027,579.619995,584.219971,584.219971,2123450000
2006-03-13,584.219971,586.409973,583.690002,584.849976,584.849976,2070330000
2006-03-14,584.849976,590.080017,583.820007,589.690002,589.690002,2165270000
2006-03-15,589.690002,592.559998,588.299988,591.73999,591.73999,2293000000
2006-03-16,591.73999,594.570007,591.73999,592.710022,592.710022,2292180000
2006-03-17,592.710022,594.619995,592.650024,593.48999,593.48999,2549620000
2006-03-20,593.48999,594.820007,592.369995,593.409973,593.409973,1976830000
2006-03-21,593.409973,596.280029,590.150024,590.900024,590.900024,2147370000
2006-03-22,590.900024,595.299988,589.960022,594.789978,594.789978,2039810000
2006-03-23,594.789978,594.789978,590.849976,592.5,592.5,1980940000
2006-03-24,592.5,594.340027,590.909973,592.780029,592.780029,2326070000
2006-03-27,592.780029,593.150024,591.210022,592.150024,592.150024,2029700000
2006-03-28,592.150024,593.650024,586.77002,587.320007,587.320007,2148580000
2006-03-29,587.320007,592.380005,587.320007,590.909973,590.909973,2143540000
2006-03-30,590.909973,594.059998,588.450012,590.26001,590.26001,2294560000
2006-03-31,590.26001,592.02002,587.75,587.75,587.75,2236710000
2006-04-03,591.349976,594.159973,588.849976,589.380005,589.380005,2494080000
2006-04-04,589.380005,593.780029,588.25,592.880005,592.880005,2147660000
2006-04-05,592.880005,595.22998,591.960022,594.75,594.75,2420020000
2006-04-06,594.75,594.75,590.210022,592.909973,592.909973,2281680000
2006-04-07,592.909973,595.25,586.140015,586.710022,586.710022,2082470000
2006-04-10,586.710022,589.710022,586.320007,587.679993,587.679993,1898320000
2006-04-11,587.679993,589.530029,581.940002,583.590027,583.590027,2232880000
2006-04-12,583.590027,585.400024,583.400024,583.969971,583.969971,1938100000
2006-04-13,583.969971,585.909973,582.469971,584.51001,584.51001,1891940000
2006-04-17,584.51001,585.679993,580.630005,582.460022,582.460022,1794650000
2006-04-18,582.460022,592.789978,582.460022,592.179993,592.179993,2595440000
2006-04-19,592.179993,592.820007,589.440002,592.340027,592.340027,2447310000
2006-04-20,592.340027,596.409973,591.419983,593.390015,593.390015,2512920000
2006-04-21,593.390015,595.640015,591.200012,593.130005,593.130005,2392630000
2006-04-24,593.130005,593.159973,590.460022,592.109985,592.109985,2117330000
2006-04-25,592.109985,593.22998,588.809998,590.25,590.25,2366380000
2006-04-26,590.25,594.690002,590.25,592.799988,592.799988,2502690000
2006-04-27,592.799988,598.409973,589.210022,596.190002,596.190002,2772010000
2006-04-28,596.190002,598.049988,593.390015,595.890015,595.890015,2419920000
2006-05-01,595.890015,599.080017,592.780029,593.460022,593.460022,2437040000
2006-05-02,593.460022,597.48999,593.460022,597.099976,597.099976,2403470000
2006-05-03,597.099976,597.219971,592.75,594.320007,594.320007,2395230000
2006-05-04,594.320007,597.72998,594.320007,596.659973,596.659973,2431450000
2006-05-05,596.659973,603.380005,596.659973,603.039978,603.039978,2294760000
2006-05-08,603.039978,603.929993,601.799988,602.909973,602.909973,2151300000
2006-05-09,602.909973,604.059998,601.789978,603.820007,603.820007,2157290000
2006-05-10,603.440002,603.440002,599.369995,601.97998,601.97998,2268550000
2006-05-11,601.880005,601.880005,593.48999,594.719971,594.719971,2531520000
2006-05-12,594.710022,594.710022,588.299988,588.700012,588.700012,2567970000
2006-05-15,588.700012,591.25,586.73999,591.119995,591.119995,2505660000
2006-05-16,591.119995,592.72998,589.130005,590.75,590.75,2386210000
2006-05-17,590.51001,590.51001,578.940002,580.530029,580.530029,2830200000
2006-05-18,580.530029,582.450012,577.26001,577.26001,577.26001,2537490000
2006-05-19,577.26001,581.150024,575.01001,578.880005,578.880005,2982300000
2006-05-22,578.880005,580.859985,573.900024,577.659973,577.659973,2773010000
2006-05-23,577.659973,582.429993,575.469971,575.700012,575.700012,2605250000
2006-05-24,575.700012,579.450012,572.169983,577.47998,577.47998,2999030000
2006-05-25,577.380005,583.340027,577.380005,583.159973,583.159973,2372730000
2006-05-26,583.119995,586.590027,583.119995,586.450012,586.450012,1814020000
2006-05-30,586.409973,586.409973,577.210022,577.210022,577.210022,2176190000
2006-05-31,576.880005,581.26001,576.880005,581.200012,581.200012,2692160000
2006-06-01,581.190002,587.320007,580.830017,587.25,587.25,2360160000
2006-06-02,587.25,589.440002,584.900024,588.440002,588.440002,2295540000
2006-06-05,588.429993,588.429993,578.25,578.549988,578.549988,2313470000
2006-06-06,578.52002,580.900024,574.140015,578.440002,578.440002,2697650000
2006-06-07,578.390015,582.47998,574.849976,574.98999,574.98999,2644170000
2006-06-08,574.97998,576.900024,566.72998,575.940002,575.940002,3543790000
2006-06-09,575.940002,577.219971,571.780029,572.75,572.75,2214000000
2006-06-12,572.72998,574.159973,566.830017,566.969971,566.969971,2247010000
2006-06-13,566.75,570.23999,560.469971,560.700012,560.700012,3215770000
2006-06-14,560.700012,564.140015,559.02002,563.940002,563.940002,2667990000
2006-06-15,563.940002,575.27002,563.940002,574.169983,574.169983,2775480000
2006-06-16,574.169983,574.450012,570.48999,572.76001,572.76001,2783390000
2006-06-19,572.76001,574.98999,566.98999,568.530029,568.530029,2517200000
2006-06-20,568.530029,572.47998,568.200012,568.719971,568.719971,2232950000
2006-06-21,568.710022,576.349976,568.710022,573.710022,573.710022,2361230000
2006-06-22,573.469971,573.48999,569.099976,570.820007,570.820007,2148180000
2006-06-23,570.820007,573.429993,568.809998,569.469971,569.469971,2017270000
2006-06-26,569.469971,572.460022,568.960022,572.289978,572.289978,1878580000
2006-06-27,572.289978,573.679993,567.679993,567.830017,567.830017,2203130000
2006-06-28,567.72998,571.559998,567.570007,570.880005,570.880005,2085490000
2006-06-29,570.859985,582.200012,570.859985,582.200012,582.200012,2621250000
2006-06-30,582.200012,583.690002,579.559998,579.559998,579.559998,3049560000
2006-07-03,579.450012,584.98999,579.450012,584.73999,584.73999,1114470000
2006-07-05,584.650024,584.650024,579.640015,581.789978,581.789978,2165070000
2006-07-06,581.549988,585.849976,581.549988,584.159973,584.159973,2009160000
2006-07-07,584.159973,584.659973,579.570007,580.619995,580.619995,1988150000
2006-07-10,580.619995,584.530029,580.47998,581.599976,581.599976,1854590000
2006-07-11,581.599976,584.200012,577.869995,583.679993,583.679993,2310850000
2006-07-12,583.609985,583.849976,576.25,576.960022,576.960022,2250450000
2006-07-13,576.950012,576.950012,569.650024,570.080017,570.080017,2545760000
2006-07-14,570.080017,570.23999,564.309998,567.320007,567.320007,2467120000
2006-07-17,567.320007,568.960022,565.349976,566.619995,566.619995,2146410000
2006-07-18,566.599976,568.849976,562.880005,568.349976,568.349976,2481750000
2006-07-19,568.25,579.890015,568.25,578.960022,578.960022,2701980000
2006-07-20,578.960022,579.570007,574.940002,574.969971,574.969971,2345580000
2006-07-21,574.950012,576.52002,571.840027,572.5,572.5,2704090000
2006-07-24,572.47998,582.570007,572.47998,581.659973,581.659973,2312720000
2006-07-25,581.659973,585.940002,579.039978,584.309998,584.309998,2563930000
2006-07-26,584.309998,586.909973,581.630005,584.5,584.5,2667710000
2006-07-27,584.48999,588.119995,583.219971,583.549988,583.549988,2776710000
2006-07-28,583.549988,591.210022,583.549988,590.200012,590.200012,2480420000
2006-07-31,590.190002,590.190002,588.099976,588.73999,588.73999,2461300000
2006-08-01,590.190002,590.190002,584.119995,586.320007,586.320007,2527690000
2006-08-02,586.179993,591.22998,586.179993,589.52002,589.52002,2610750000
2006-08-03,589.26001,591.340027,585.890015,589.549988,589.549988,2728440000
2006-08-04,589.549988,594.440002,586.640015,589.049988,589.049988,2530970000
2006-08-07,589.030029,589.169983,586.609985,587.820007,587.820007,2045660000
2006-08-08,587.76001,590.890015,584.77002,586.130005,586.130005,2457840000
2006-08-09,585.929993,592.179993,583.869995,584.47998,584.47998,2555180000
2006-08-10,584.299988,587.380005,582.570007,587.039978,587.039978,2402190000
2006-08-11,586.969971,586.969971,583.330017,585.599976,585.599976,2004540000
2006-08-14,585.599976,591.22998,585.599976,586.76001,586.76001,2118020000
2006-08-15,586.75,593.880005,586.75,593.48999,593.48999,2334100000
2006-08-16,593.27002,597.719971,593.27002,597.23999,597.23999,2554570000
2006-08-17,597.200012,599.51001,595.969971,598.109985,598.109985,2458340000
2006-08-18,598.109985,601.5,596.960022,601.5,601.5,2033910000
2006-08-21,601.5,601.5,598.909973,599.929993,599.929993,1759240000
2006-08-22,599.929993,601.960022,598.159973,600.26001,600.26001,1908740000
2006-08-23,600.219971,601.340027,596.76001,598.440002,598.440002,1893670000
2006-08-24,598.440002,600.47998,597.950012,599.73999,599.73999,1930320000
2006-08-25,599.630005,600.880005,598.169983,599.409973,599.409973,1667580000
2006-08-28,599.409973,603.619995,598.900024,602.130005,602.130005,1834920000
2006-08-29,602.070007,603.47998,599.23999,603.109985,603.109985,2093720000
2006-08-30,602.72998,604.099976,601.830017,603.380005,603.380005,2060690000
2006-08-31,602.820007,603.409973,601.960022,602.030029,602.030029,1974540000
2006-09-01,602.01001,605.820007,602.01001,605.590027,605.590027,1800520000
2006-09-05,605.559998,606.929993,604.320007,606.059998,606.059998,2114480000
2006-09-06,606,606,600.640015,601.200012,601.200012,2329870000
2006-09-07,601.190002,601.530029,597.950012,598.5,598.5,2325850000
2006-09-08,598.5,601,598.5,600.429993,600.429993,2132890000
2006-09-11,600.409973,601.349976,597,600.76001,600.76001,2506430000
2006-09-12,600.76001,606.820007,600.76001,606.210022,606.210022,2791580000
2006-09-13,606.01001,609.070007,604.950012,608.130005,608.130005,2597220000
2006-09-14,608.130005,608.349976,606.169983,607.780029,607.780029,2351220000
2006-09-15,607.780029,611.179993,607.780029,608.830017,608.830017,3198030000
2006-09-18,609.01001,611.409973,607.940002,610.169983,610.169983,2325080000
2006-09-19,610.169983,610.590027,606.820007,609.5,609.5,2390850000
2006-09-20,609.47998,614.549988,609.47998,613.340027,613.340027,2543070000
2006-09-21,613.099976,614.849976,609,610.23999,610.23999,2627440000
2006-09-22,610.23999,610.23999,607.619995,609.380005,609.380005,2162880000
2006-09-25,609.380005,616.210022,608.780029,614.559998,614.559998,2710240000
2006-09-26,614.559998,619.830017,614.219971,619.820007,619.820007,2673350000
2006-09-27,619.719971,621.599976,618.909973,620.349976,620.349976,2749190000
2006-09-28,620.349976,621.969971,618.950012,621.539978,621.539978,2397820000
2006-09-29,621.539978,622.119995,619.97998,620.030029,620.030029,2273430000
2006-10-02,620.02002,622.190002,618.859985,619.23999,619.23999,2154480000
2006-10-03,619.23999,623.380005,617.719971,621.440002,621.440002,2682690000
2006-10-04,621.219971,628.340027,620.23999,628.330017,628.330017,3019880000
2006-10-05,628.099976,628.940002,626.719971,628.590027,628.590027,2817240000
2006-10-06,628.590027,628.590027,625.070007,627.539978,627.539978,2523000000
2006-10-09,627.539978,628.080017,625.98999,627.429993,627.429993,1935170000
2006-10-10,627.429993,628.75,626.400024,628.710022,628.710022,2376140000
2006-10-11,628.650024,628.77002,624.390015,627.109985,627.109985,2521000000
2006-10-12,627.109985,633.099976,627.109985,632.460022,632.460022,2514350000
2006-10-13,632.460022,633.799988,631.039978,633.609985,633.609985,2482920000
2006-10-16,633.609985,635.289978,632.469971,634.580017,634.580017,2305920000
2006-10-17,634.580017,634.580017,629.219971,632.789978,632.789978,2519620000
2006-10-18,632.700012,636.909973,631.849976,634.299988,634.299988,2658840000
2006-10-19,634.299988,634.580017,632.200012,634.27002,634.27002,2619830000
2006-10-20,634.25,636.01001,632.309998,636.01001,636.01001,2526410000
2006-10-23,636.01001,640.359985,633.590027,639.929993,639.929993,2480430000
2006-10-24,639.929993,640.059998,637.72998,639.830017,639.830017,2876890000
2006-10-25,639.830017,643.330017,639.659973,642.539978,642.539978,2953540000
2006-10-26,642.539978,645.590027,641.580017,645.419983,645.419983,2793350000
2006-10-27,645.409973,645.409973,639.840027,640.570007,640.570007,2458450000
2006-10-30,640.559998,641.859985,638.630005,640.280029,640.280029,2770440000
2006-10-31,640.280029,641.780029,637.789978,640.570007,640.570007,2803030000
2006-11-01,640.440002,642.530029,636.190002,636.909973,636.909973,2821160000
2006-11-02,636.650024,637,634.47998,636.73999,636.73999,2646180000
2006-11-03,636.73999,638.659973,634.299988,635.5,635.5,2419730000
2006-11-06,635.48999,643.47998,635.48999,642.719971,642.719971,2533550000
2006-11-07,642.700012,646.640015,642.619995,644.190002,644.190002,2636390000
2006-11-08,643.929993,646.549988,641.280029,645.359985,645.359985,2814820000
2006-11-09,645.179993,647.039978,642.190002,642.710022,642.710022,3012050000
2006-11-10,642.710022,643.97998,641.099976,643.320007,643.320007,2290200000
2006-11-13,643.150024,646.429993,642.450012,644.679993,644.679993,2386340000
2006-11-14,644.679993,649.369995,641.599976,648.539978,648.539978,3027480000
2006-11-15,648.380005,651.419983,647.690002,649.23999,649.23999,2831130000
2006-11-16,649.210022,652.869995,649.210022,651.059998,651.059998,2835730000
2006-11-17,651.059998,652.690002,649.159973,652.599976,652.599976,2726100000
2006-11-20,652.599976,653.830017,650.789978,652.02002,652.02002,2546710000
2006-11-21,651.98999,653.369995,651.48999,652.659973,652.659973,2597940000
2006-11-22,652.619995,655.01001,652.26001,653.52002,653.52002,2237710000
2006-11-24,653.419983,653.419983,649.840027,650.580017,650.580017,832550000
2006-11-27,650.580017,650.580017,642.150024,642.469971,642.469971,2711210000
2006-11-28,642.27002,645.47998,640.469971,644.919983,644.919983,2639750000
2006-11-29,644.559998,651.039978,644.559998,650.119995,650.119995,2790970000
2006-11-30,650.119995,652.599976,647.349976,649.640015,649.640015,4006230000
2006-12-01,649.640015,650.659973,643.090027,648.330017,648.330017,2800980000
2006-12-04,648.309998,653.25,647.210022,652.210022,652.210022,2766320000
2006-12-05,652.210022,654.51001,651.929993,654.059998,654.059998,2755700000
2006-12-06,653.900024,654.200012,651.940002,652.669983,652.669983,2725280000
2006-12-07,652.669983,655.099976,650.169983,650.52002,650.52002,2743150000
2006-12-08,650.51001,653.780029,649.299988,652.219971,652.219971,2440460000
2006-12-11,652.200012,655.530029,652.090027,654.190002,654.190002,2289900000
2006-12-12,654.190002,654.73999,650.830017,654.219971,654.219971,2738170000
2006-12-13,654.119995,656.799988,654.119995,655.450012,655.450012,2552260000
2006-12-14,655.450012,662.48999,655.349976,661.710022,661.710022,2729700000
2006-12-15,661.710022,665.210022,661.710022,663.109985,663.109985,3229580000
2006-12-18,663.109985,665.950012,661.679993,662.400024,662.400024,2568140000
2006-12-19,662.380005,665.039978,659.289978,663.809998,663.809998,2717060000
2006-12-20,663.789978,664.950012,662.450012,662.469971,662.469971,2387630000
2006-12-21,662.210022,663.719971,658.849976,660.01001,660.01001,2322410000
2006-12-22,659.849976,660.330017,656.179993,656.210022,656.210022,1647590000
2006-12-26,656.210022,660.049988,655.98999,659.580017,659.580017,1310310000
2006-12-27,659.47998,664.859985,659.47998,664.419983,664.419983,1667370000
2006-12-28,664.400024,664.77002,662.280029,663.640015,663.640015,1508570000
2006-12-29,663.630005,664.47998,659.809998,660.409973,660.409973,1678200000
2007-01-03,660.219971,665.830017,656.25,660.289978,660.289978,3429160000
2007-01-04,660.289978,662.820007,656.369995,661,661,3004460000
2007-01-05,661,661,655.580017,657.5,657.5,2919400000
2007-01-08,657.190002,660.26001,654.659973,659.150024,659.150024,2763340000
2007-01-09,659.150024,660.390015,655.169983,657.890015,657.890015,3038380000
2007-01-10,657.830017,658.890015,654.340027,658.349976,658.349976,2764660000
2007-01-11,658.349976,663.340027,658.349976,661.640015,661.640015,2857870000
2007-01-12,661.640015,665.909973,661.01001,665.669983,665.669983,2686480000
2007-01-16,665.669983,666.97998,664.460022,666.030029,666.030029,2599530000
2007-01-17,665.940002,667.26001,664.169983,665.200012,665.200012,2690270000
2007-01-18,665.190002,666.640015,662.679993,664.039978,664.039978,2822430000
2007-01-19,664.030029,665.929993,663,665.380005,665.380005,2777480000
2007-01-22,665.380005,665.98999,661.190002,662.409973,662.409973,2540120000
2007-01-23,662.409973,665.640015,661.380005,664.119995,664.119995,2975070000
2007-01-24,664.109985,669.950012,664.109985,669.940002,669.940002,2783180000
2007-01-25,669.940002,669.98999,660.72998,661.340027,661.340027,2994330000
2007-01-26,661.340027,662.950012,657.909973,660.349976,660.349976,2626620000
2007-01-29,660.340027,662.609985,658.619995,659.549988,659.549988,2730480000
2007-01-30,659.549988,662.789978,659.450012,662.789978,662.789978,2706250000
2007-01-31,662.669983,668.530029,661,666.780029,666.780029,2976690000
2007-02-01,666.52002,669.190002,666.090027,668.890015,668.890015,2914890000
2007-02-02,668.890015,669.98999,667.789978,669.590027,669.590027,2569450000
2007-02-05,669.559998,670.23999,667.72998,669.210022,669.210022,2439430000
2007-02-06,669.210022,670.650024,667.340027,668.909973,668.909973,2608710000
2007-02-07,668.450012,670.650024,666.900024,668.460022,668.460022,2618820000
2007-02-08,668.450012,668.450012,664.280029,667.159973,667.159973,2816180000
2007-02-09,667.159973,669.030029,661.299988,663.179993,663.179993,2951810000
2007-02-12,663.179993,663.47998,660.090027,661.02002,661.02002,2395680000
2007-02-13,660.950012,666,660.950012,665.820007,665.820007,2652150000
2007-02-14,665.669983,671.469971,665.669983,670.210022,670.210022,2699290000
2007-02-15,670.099976,670.580017,668.659973,669.72998,669.72998,2490920000
2007-02-16,669.710022,669.710022,667.25,668.840027,668.840027,2399450000
2007-02-20,668.840027,670.530029,665.690002,670.049988,670.049988,2337860000
2007-02-21,670.02002,670.02002,666.130005,668.400024,668.400024,2606980000
2007-02-22,668.140015,669.650024,664.77002,667.219971,667.219971,1950770000
2007-02-23,667.099976,667.099976,663.02002,664.01001,664.01001,2579950000
2007-02-26,663.909973,666.590027,661.960022,663.380005,663.380005,2822170000
2007-02-27,663.349976,663.349976,634.799988,639.710022,639.710022,4065230000
2007-02-28,639.440002,648.309998,639.440002,643.73999,643.73999,3925250000
2007-03-01,643.73999,644.76001,632.630005,642.049988,642.049988,3874910000
2007-03-02,642.049988,642.23999,634.679993,635.280029,635.280029,3312260000
2007-03-05,635.27002,638.690002,630.289978,630.469971,630.469971,3480520000
2007-03-06,630.429993,640.929993,630.429993,639.960022,639.960022,3358160000
2007-03-07,639.799988,642.47998,637.77002,638.159973,638.159973,3141350000
2007-03-08,638.150024,644.900024,638.150024,642.280029,642.280029,3014850000
2007-03-09,642.280029,646.080017,639.859985,642.419983,642.419983,2623050000
2007-03-12,642.400024,645.48999,640.309998,644.190002,644.190002,2664000000
2007-03-13,643.969971,643.969971,630.940002,631.169983,631.169983,3485570000
2007-03-14,631.119995,635.51001,624.809998,635.150024,635.150024,3758350000
2007-03-15,635.119995,638.650024,633.619995,636.73999,636.73999,2821900000
2007-03-16,636.73999,638.849976,632.409973,633.940002,633.940002,3393640000
2007-03-19,633.940002,640.969971,633.940002,640.690002,640.690002,2777180000
2007-03-20,640.690002,645,639.969971,644.710022,644.710022,2795940000
2007-03-21,644.700012,657,644.26001,655.51001,655.51001,3184770000
2007-03-22,655.51001,657.640015,653.48999,656.070007,656.070007,3129970000
2007-03-23,656.070007,657.48999,654.679993,655.97998,655.97998,2619020000
2007-03-26,655.97998,656.940002,650.409973,656.919983,656.919983,2754660000
2007-03-27,656.919983,656.919983,652.080017,653.070007,653.070007,2673040000
2007-03-28,652.969971,652.969971,646.309998,647.869995,647.869995,3000440000
2007-03-29,647.849976,652.159973,646.559998,650.929993,650.929993,2854710000
2007-03-30,650.919983,653.409973,643.97998,649.890015,649.890015,2903960000
2007-04-02,649.869995,651.549988,647.119995,650.650024,650.650024,2875880000
2007-04-03,650.469971,658.059998,650.469971,656.659973,656.659973,2921760000
2007-04-04,656.659973,658.190002,655.51001,657.77002,657.77002,2616320000
2007-04-05,657.469971,660.380005,656.140015,659.72998,659.72998,2357230000
2007-04-09,659.72998,661.859985,659.710022,660.130005,660.130005,2349410000
2007-04-10,660.130005,662.25,659.75,662.080017,662.080017,2510110000
2007-04-11,662,662.109985,656.780029,658.130005,658.130005,2950190000
2007-04-12,658.130005,662.51001,656.179993,662.380005,662.380005,2770570000
2007-04-13,662.380005,665.570007,661.219971,665.349976,665.349976,2690020000
2007-04-16,665.349976,672.460022,665.349976,671.969971,671.969971,2870140000
2007-04-17,672.01001,674.960022,671.22998,673.559998,673.559998,2920570000
2007-04-18,673.559998,675.929993,671.5,674.099976,674.099976,2971330000
2007-04-19,674.080017,675.429993,671.039978,673.98999,673.98999,2913610000
2007-04-20,673.960022,681.090027,673.960022,680.820007,680.820007,3329940000
2007-04-23,680.820007,681.26001,677.559998,677.590027,677.590027,2575020000
2007-04-24,677.590027,678.75,674.400024,677.159973,677.159973,3119750000
2007-04-25,677.059998,685.02002,677.059998,684.369995,684.369995,3252590000
2007-04-26,684.359985,685.380005,682.320007,683.659973,683.659973,3211800000
2007-04-27,683.659973,685.869995,681.969971,684.419983,684.419983,2732810000
2007-04-30,684.419983,686.799988,680.570007,680.650024,680.650024,3093420000
2007-05-01,680.650024,683.580017,679.130005,683.219971,683.219971,3400350000
2007-05-02,683.099976,688.179993,683.099976,686.419983,686.419983,3189800000
2007-05-03,686.150024,689.960022,686.150024,689.400024,689.400024,3007970000
2007-05-04,689.380005,692.460022,689.030029,690.950012,690.950012,2761930000
2007-05-07,690.929993,693.210022,690.929993,692.789978,692.789978,2545090000
2007-05-08,692.710022,692.710022,688.820007,692.049988,692.049988,2795720000
2007-05-09,691.830017,694.049988,689.440002,693.429993,693.429993,2935550000
2007-05-10,693.25,693.25,683.679993,683.72998,683.72998,3031240000
2007-05-11,683.72998,690.309998,683.72998,690.039978,690.039978,2720780000
2007-05-14,690.039978,692.299988,686.830017,689.309998,689.309998,2776130000
2007-05-15,689.309998,695.070007,688.789978,689.179993,689.179993,3071020000
2007-05-16,688.900024,696.01001,688.900024,695.950012,695.950012,2915350000
2007-05-17,695.849976,697.159973,693.869995,695.159973,695.159973,2868640000
2007-05-18,695.159973,699.799988,695.159973,699.799988,699.799988,2959050000
2007-05-21,699.799988,702.390015,699.030029,699.909973,699.909973,3465360000
2007-05-22,699.909973,701.830017,698.73999,699.119995,699.119995,2860500000
2007-05-23,699.109985,703.330017,698.76001,699.01001,699.01001,3084260000
2007-05-24,698.900024,702.650024,692.289978,693.469971,693.469971,3365530000
2007-05-25,693.469971,697.859985,693.469971,697.27002,697.27002,2316250000
2007-05-29,697.150024,699.429993,694.859985,697.700012,697.700012,2571790000
